縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數
"65000","新北市","65000010","板橋區","65000010-042","龍翠里",95.72,2.49,50198.53,38.84551030707040984200,13.32961516638884128100,25.51589514068156856100,191.4225937417937400
"65000","新北市","65000010","板橋區","65000010-043","華翠里",94.55,2.55,40164.45,48.75789471631246538300,18.73684209737396122200,30.02105261893850416000,160.2247187410680500
"65000","新北市","65000010","板橋區","65000010-044","忠翠里",87.18,2.37,46231.62,38.57142856655228463100,18.81163084465086841400,19.75979772190141621700,105.0403225100535500
"65000","新北市","65000010","板橋區","65000010-045","嵐翠里",99.83,2.49,52254.37,44.51219509480963713700,13.90243901591314694200,30.60975607889649019600,220.1754376308094800
"65000","新北市","65000010","板橋區","65000010-046","文翠里",95.67,2.55,44850.90,43.30011072598740837000,14.24880029005212244700,29.05131043593528592300,203.8860098344922000
"65000","新北市","65000010","板橋區","65000010-047","青翠里",101.07,2.50,52024.79,43.91988552984268691900,14.63996184328089564000,29.27992368656179128000,199.9999993485342000
"65000","新北市","65000010","板橋區","65000010-048","懷翠里",98.06,2.70,24045.07,38.33256774498562982400,13.04547542190044202500,25.28709232308518779900,193.8380278277499500
"65000","新北市","65000010","板橋區","65000010-049","福翠里",100.15,2.36,8169.29,44.77933256751417377000,12.48654465824914460900,32.29278790926502916100,258.6206874256837300
"65000","新北市","65000010","板橋區","65000010-050","港嘴里",95.96,2.48,34470.10,38.33065071549076782800,12.62359162735718748500,25.70705908813358034300,203.6429868786102200
"65000","新北市","65000010","板橋區","65000010-051","振興里",94.39,2.54,34929.13,40.48397644196076637000,10.75866579111881432600,29.72531065084195204400,276.2917924732772300
"65000","新北市","65000010","板橋區","65000010-052","振義里",96.83,2.49,14065.70,38.07628522783539461800,11.60862354507176665200,26.46766168276362796600,227.9999993485714300
"65000","新北市","65000010","板橋區","65000010-053","光復里",102.16,2.46,8678.59,39.42904425344267925000,13.61191559221683260600,25.81712866122584664400,189.6656529189493800
"65000","新北市","65000010","板橋區","65000010-054","埔墘里",88.20,2.38,48767.34,37.11542656837978909700,12.10997163165830861200,25.00545493672148048500,206.4864861144387600
"65000","新北市","65000010","板橋區","65000010-055","長壽里",99.93,2.62,30938.57,50.28104238616196096800,16.70924884174284678500,33.57179354441911418300,200.9174305782341600
"65000","新北市","65000010","板橋區","65000010-056","福壽里",91.52,2.52,29131.75,40.11130135269207990000,13.27054793952459420400,26.84075341316748569600,202.2580638636836600
"65000","新北市","65000010","板橋區","65000010-057","海山里",89.30,2.88,68579.11,51.94732936722045078500,28.61646883742276171400,23.33086052979768907100,81.52948795753111603500
"65000","新北市","65000010","板橋區","65000010-058","九如里",94.91,2.63,41616.77,43.96678063313786974400,16.90278455451744770200,27.06399607862042204300,160.1156064736543200
"65000","新北市","65000010","板橋區","65000010-059","玉光里",88.53,2.47,48431.56,45.49859728500418329900,23.23386890506659808600,22.26472837993758521300,95.82875949963912239300
"65000","新北市","65000010","板橋區","65000010-060","光仁里",99.31,2.76,24341.33,51.07386063327718143900,21.52959663618145802200,29.54426399709572341700,137.2262770383788900
"65000","新北市","65000010","板橋區","65000010-061","埤墘里",89.85,2.57,67160.53,50.17521502065141286400,26.85568651581532764700,23.31952850483608521700,86.83274011051869500500
"65000","新北市","65000010","板橋區","65000010-062","永安里",91.67,2.59,59735.69,50.90698570015168440800,25.20262445958987863400,25.70436124056180577400,101.9908114824030500
"65000","新北市","65000010","板橋區","65000010-063","雙玉里",95.66,2.69,45226.09,45.32036227932896267000,21.36866822496857825400,23.95169405436038441700,112.0879119119499000
"65000","新北市","65000010","板橋區","65000010-064","廣新里",95.14,2.82,50444.69,52.66418833016762150800,23.21354811102290453900,29.45064021914471696900,126.8683271763908800
"65000","新北市","65000010","板橋區","65000010-065","深丘里",92.24,2.45,26763.59,55.86639537879511777200,30.85791793305223500600,25.00847744574288276600,81.04395599942639780300
"65000","新北市","65000010","板橋區","65000010-066","香丘里",91.61,2.59,42280.46,56.51831427470724132500,28.94840487241102604500,27.56990940229621528100,95.23809510851959849200
"65000","新北市","65000010","板橋區","65000010-067","西安里",94.65,2.57,35761.94,54.43526167799710100400,23.80165287944812513500,30.63360879854897586900,128.7037034057784600
"65000","新北市","65000010","板橋區","65000010-068","東丘里",93.31,2.81,41282.00,50.03184711782425251000,21.17834394229989046400,28.85350317552436204600,136.2406012988863100
"65000","新北市","65000010","板橋區","65000010-069","長安里",92.49,2.79,43075.11,51.26182963682592125000,28.13880125295305954200,23.12302838387286170900,82.17488780025236793700
"65000","新北市","65000010","板橋區","65000010-070","福丘里",84.49,2.28,20769.19,51.73210160169396605000,25.20207851466452698800,26.53002308702943906300,105.2691865919024200
"65000","新北市","65000010","板橋區","65000010-071","福祿里",90.82,2.49,45993.92,49.75626739214614645100,22.59749302834349128500,27.15877436380265516600,120.1848996607320500
"65000","新北市","65000010","板橋區","65000010-072","民族里",91.37,2.69,53295.06,60.69134289975792508400,35.48485774381007716600,25.20648515594784791800,71.03448269738406664000
"65000","新北市","65000010","板橋區","65000010-073","國泰里",90.42,2.54,38006.62,45.56912168350960154300,18.98385190272396537900,26.58526978078563616400,140.0414934853910900
"65000","新北市","65000010","板橋區","65000010-074","福德里",98.05,2.59,35624.44,45.78901982012388047700,16.67145731052846872400,29.11756250959541175300,174.6551721126635000
"65000","新北市","65000010","板橋區","65000010-075","景星里",92.40,2.18,42415.41,43.09927359035541824400,14.72962065587989481200,28.36965293447552343200,192.6027391983486600
"65000","新北市","65000010","板橋區","65000010-076","福星里",91.71,2.59,26525.41,45.61547960246377949700,16.13832852361534437100,29.47715107884843512600,182.6530607585381100
"65000","新北市","65000010","板橋區","65000010-077","鄉雲里",88.27,2.26,17592.76,41.92465496384757368000,14.24841476529339247800,27.67624019855418120200,194.2408371878512100
"65000","新北市","65000010","板橋區","65000010-078","廣德里",94.06,2.55,47174.71,44.06430337096778578500,17.58037922143850387000,26.48392414952928191500,150.6447829417997900
"65000","新北市","65000010","板橋區","65000010-079","大豐里",92.02,2.56,48043.05,47.26336122110001248500,15.38956857199305583600,31.87379264910695664900,207.1129702780063400
"65000","新北市","65000010","板橋區","65000010-080","重慶里",91.90,2.64,36582.58,40.61553180663123396500,17.23808004827968744200,23.37745175835154652200,135.6151710123819000
"65000","新北市","65000010","板橋區","65000010-081","仁愛里",97.90,2.60,34018.53,49.52806753625033902800,14.55538995799533534100,34.97267757825500368700,240.2730367226176200
"65000","新北市","65000010","板橋區","65000010-082","和平里",86.80,2.40,61030.89,39.04610491604257395400,24.13354530234227494400,14.91255961370029901000,61.79183127563658593500
"65000","新北市","65000010","板橋區","65000010-083","廣福里",94.73,2.57,15840.81,39.58405544555145391800,16.74176775849505450300,22.84228768705639941500,136.4389231129628900
"65000","新北市","65000010","板橋區","65000010-084","華興里",90.88,2.47,61390.52,40.07328446366646087200,13.89073950236817471600,26.18254496129828615500,188.4892081810810400
"65000","新北市","65000010","板橋區","65000010-085","華貴里",94.64,2.57,36516.26,47.34133788030798291600,16.12349913314837099300,31.21783874715961192300,193.6170205900105700
"65000","新北市","65000010","板橋區","65000010-086","華德里",92.27,2.35,26364.07,40.15466983141886380500,15.24885980264745988400,24.90581002877140392100,163.3289984872184700
"65000","新北市","65000010","板橋區","65000010-087","華東里",93.09,2.23,15817.63,41.59384829751942532400,15.29185599173508284000,26.30199230578434248400,171.9999998034285700
"65000","新北市","65000010","板橋區","65000010-088","信義里",96.11,2.46,50584.32,44.32005266897594577900,14.52090878678929575700,29.79914388218665002200,205.2154190357927000
"65000","新北市","65000010","板橋區","65000010-089","浮洲里",99.89,2.59,5045.20,41.93299959879360816400,14.55525605908538465200,27.37774353970822351200,188.0952375976316500
"65000","新北市","65000010","板橋區","65000010-090","華中里",99.70,2.68,9374.69,43.87588458250520289000,16.68481218925290903900,27.19107239325229385100,162.9690046281092900
"65000","新北市","65000010","板橋區","65000010-091","僑中里",98.62,2.72,45886.38,37.66730400329276481700,16.69853409283029506300,20.96876991046246975400,125.5725188443272500
"65000","新北市","65000010","板橋區","65000010-092","中山里",95.43,2.30,17503.02,37.52138376021262426200,16.08059304009112468400,21.44079072012149957800,133.3333331757289200
"65000","新北市","65000010","板橋區","65000010-093","復興里",149.45,3.34,9075.64,81.87250979706671355200,16.73306769575086116400,65.13944210131585238800,389.2857096513606000
"65000","新北市","65000010","板橋區","65000010-094","大安里",102.69,2.61,44802.53,45.13435001992216774900,15.28685547738313163500,29.84749454253903611400,195.2494057119966600
"65000","新北市","65000010","板橋區","65000010-095","福安里",90.51,2.19,10474.04,36.84771032359820548000,17.14589989046043665400,19.70181043313776882600,114.9068321791854700
"65000","新北市","65000010","板橋區","65000010-096","聚安里",98.48,2.61,19247.55,44.09253647918134495200,16.00110162048991968600,28.09143485869142526600,175.5593800764898800
"65000","新北市","65000010","板橋區","65000010-097","龍安里",93.23,2.58,12340.61,46.97452226806023234200,15.28662419570773662600,31.68789807235249571500,207.2916659469039400
"65000","新北市","65000010","板橋區","65000010-098","崑崙里",94.99,2.68,33743.21,36.18855218367830947000,17.44107743872847441900,18.74747474494983505100,107.4903474073433600
"65000","新北市","65000010","板橋區","65000010-099","溪洲里",95.01,2.71,41807.36,43.62238769069844158300,16.81479701733970765900,26.80759067335873392400,159.4285712008163300
"65000","新北市","65000010","板橋區","65000010-100","溪北里",96.29,2.65,29637.74,43.95431270423225179000,18.15675462065507892100,25.79755808357717287000,142.0824291928797600
"65000","新北市","65000010","板橋區","65000010-101","香雅里",95.39,2.31,16362.15,41.84397161000811975200,13.47517729813820805600,28.36879431186991169600,210.5263149980213700
"65000","新北市","65000010","板橋區","65000010-102","新生里",98.06,2.69,74705.83,53.90147427044175682500,19.41747572117314788900,34.48399854926860893600,177.5925922637174200
"65000","新北市","65000010","板橋區","65000010-103","文德里",96.39,2.35,56630.94,37.75773194254392957800,11.42611683357984672100,26.33161510896408285700,230.4511269531912500
"65000","新北市","65000010","板橋區","65000010-104","文化里",93.07,2.40,25771.82,46.35099911105516980400,16.29018244296690597600,30.06081666808826382800,184.5333328412444500
"65000","新北市","65000010","板橋區","65000010-105","新海里",100.53,2.72,31589.54,43.07951197177975937200,15.98653764577764508000,27.09297432600211429300,169.4736837645429400
"65000","新北市","65000010","板橋區","65000010-106","莒光里",93.29,2.46,48293.50,50.05428878932991922400,17.69815417063075235000,32.35613461869916687400,182.8220853287666100
"65000","新北市","65000010","板橋區","65000010-107","富貴里",91.74,2.60,38004.47,49.25276150146019395600,15.46458738436349097800,33.78817411709670297800,218.4873940399689300
"65000","新北市","65000010","板橋區","65000010-108","正泰里",91.20,2.66,78983.44,49.17951265580332538200,18.94579810097175629000,30.23371455483156909300,159.5800520745930400
"65000","新北市","65000010","板橋區","65000010-109","民生里",91.78,2.46,55300.53,48.78369490546765620900,21.89349110986621228800,26.89020379560144392100,122.8228224539855200
"65000","新北市","65000010","板橋區","65000010-110","後埔里",93.21,2.39,62907.00,49.86344126029518483800,17.24541552194872589900,32.61802573834645893900,189.1402710652935000
"65000","新北市","65000010","板橋區","65000010-111","華福里",89.85,2.64,47745.78,54.56711671599117020200,15.56791102814304128000,38.99920568784812892100,250.5102028035193700
"65000","新北市","65000010","板橋區","65000010-112","堂春里",97.56,2.86,12864.39,38.72502377458768671900,19.02949571232810158200,19.69552806225958513700,103.4999998275000000
"65000","新北市","65000010","板橋區","65000010-113","成和里",95.37,2.60,18639.55,34.74499909267525696700,19.55307262217461297100,15.19192647050064399500,77.69585246295313137100
"65000","新北市","65000010","板橋區","65000010-114","光榮里",101.68,2.46,56729.81,50.08944540841416493200,15.92128800481735956800,34.16815740359680536500,214.6067407692631400
"65000","新北市","65000010","板橋區","65000010-115","民安里",88.13,2.52,42831.27,62.59426842941608715700,25.86726996540929866900,36.72699846400678848900,141.9825068746865700
"65000","新北市","65000010","板橋區","65000010-116","陽明里",96.03,2.56,57801.23,48.11111108438271606400,13.33333332592592593000,34.77777775845679013400,260.8333322465277800
"65000","新北市","65000010","板橋區","65000010-117","朝陽里",91.41,2.61,52619.78,50.33054206684418595600,18.02556191360706835000,32.30498015323711760500,179.2176034737955900
"65000","新北市","65000010","板橋區","65000010-118","松柏里",92.50,2.43,23667.62,42.37074398337279698400,12.42118536417327530600,29.94955861919952167800,241.1167500450926400
"65000","新北市","65000010","板橋區","65000010-119","文聖里",94.51,2.75,74076.75,37.61921581150857795400,14.76510066592543247400,22.85411514558314548000,154.7846886249170100
"65000","新北市","65000010","板橋區","65000010-120","居仁里",96.78,2.50,61766.07,39.78494622275929718300,18.17551161353606950600,21.60943460922322767600,118.8931295440970800
"65000","新北市","65000010","板橋區","65000010-121","莊敬里",90.68,2.63,55369.24,44.03553298095319385100,25.28553298690179791000,18.74999999405139594100,74.15307393456326984400
"65000","新北市","65000010","板橋區","65000010-122","東安里",93.12,2.86,83842.74,60.16311163101435907700,31.05395230172274008700,29.10915932929161899000,93.73737354800530596400
"65000","新北市","65000010","板橋區","65000010-123","五權里",99.95,2.62,29729.01,49.44384641211200344000,18.08396124216578355100,31.35988516994621988900,173.4126980686256000
"65000","新北市","65000010","板橋區","65000010-124","溪福里",95.21,2.81,10871.12,32.33484162603304600700,17.52036198936467312300,14.81447963666837288400,84.55578508029143332600
"65000","新北市","65000010","板橋區","65000010-125","大觀里",96.62,2.76,52479.85,43.47826085253495462100,18.29220524156200343100,25.18605561097295119000,137.6873658721897900
"65000","新北市","65000010","板橋區","65000010-126","歡園里",111.99,2.64,1965.11,39.28157585251265834000,13.67323289261502561700,25.60834295989763272300,187.2881340060327600
"65000","新北市","65000020","三重區","65000020-001","大有里",100.11,2.57,18770.71,40.36430833147721533000,14.38753959493465163800,25.97676873654256369200,180.5504583843110900
"65000","新北市","65000020","三重區","65000020-002","二重里",104.21,2.69,8132.23,37.21898414886012976800,13.65528724924622210700,23.56369689961390766100,172.5609745575550300
"65000","新北市","65000020","三重區","65000020-003","頂崁里",103.27,2.42,3847.40,35.44868615000065138800,16.06346057706323223700,19.38522557293741915100,120.6790119732129300
"65000","新北市","65000020","三重區","65000020-004","谷王里",105.48,2.03,6223.23,32.38015136048767757700,10.51303615600249272000,21.86711520448518485700,207.9999983360000100
"65000","新北市","65000020","三重區","65000020-005","中興里",100.35,2.41,5548.64,39.65995834848717614600,12.42192921151216890600,27.23802913697500723900,219.2737424042632900
"65000","新北市","65000020","三重區","65000020-006","德厚里",92.36,1.83,3769.41,39.85507236749982519900,12.31884054995449142500,27.53623181754533377400,223.5294073817763300
"65000","新北市","65000020","三重區","65000020-007","成功里",90.46,2.14,31876.24,34.54904778394735038000,15.81027667700138758900,18.73877110694596279100,118.5227271380423600
"65000","新北市","65000020","三重區","65000020-008","福祉里",94.38,2.28,36240.32,40.67836256358400875700,17.66081870931910673500,23.01754385426490202200,130.3311256551905600
"65000","新北市","65000020","三重區","65000020-009","福民里",94.11,2.55,51285.17,46.66095888413486349100,16.99486300642343193200,29.66609587771143155900,174.5591935149642500
"65000","新北市","65000020","三重區","65000020-010","過田里",122.07,1.76,64769.58,35.56235228200161931300,10.00973168218966610800,25.55262059981195320500,255.2777774232253100
"65000","新北市","65000020","三重區","65000020-011","錦田里",99.45,2.42,42583.12,44.49571519809115675800,15.16150295638661637700,29.33421224170454038100,193.4782600283553900
"65000","新北市","65000020","三重區","65000020-012","重明里",94.47,2.32,30246.92,45.46125459577075476200,18.37638375705668496000,27.08487083871406980100,147.3895579369687600
"65000","新北市","65000020","三重區","65000020-013","光田里",92.33,2.22,53294.30,41.80249279584452131800,11.37743687715645993100,30.42505591868806138700,267.4157295859108700
"65000","新北市","65000020","三重區","65000020-014","光陽里",98.46,2.35,41554.19,34.81591827307599100400,8.87422855737939379500,25.94168971569659720900,292.3261383877071000
"65000","新北市","65000020","三重區","65000020-015","田心里",97.47,2.45,35083.93,39.56686145081922947700,11.17222412816355306700,28.39463732265567641000,254.1538453718343200
"65000","新北市","65000020","三重區","65000020-016","福田里",99.18,2.71,79859.21,38.11259617735415302700,12.43418387507728478100,25.67841230227686824500,206.5146573077698500
"65000","新北市","65000020","三重區","65000020-017","田中里",95.61,2.69,57647.90,45.73909069094377640100,18.93991317821797734100,26.79917751272579906000,141.4957778751558800
"65000","新北市","65000020","三重區","65000020-018","田安里",92.16,2.56,49900.30,38.46153845291286421800,12.98497420655192325500,25.47656424636094096300,196.2003450842826500
"65000","新北市","65000020","三重區","65000020-019","三民里",97.22,2.54,52805.99,44.09736306527490342200,18.98580120933638896200,25.11156185593851446000,132.2649569823398400
"65000","新北市","65000020","三重區","65000020-020","光明里",94.30,2.44,29976.55,40.70714549413048028600,17.58607922665937074700,23.12106626747110954000,131.4736840721329600
"65000","新北市","65000020","三重區","65000020-021","光正里",90.56,2.07,39000.70,34.93408661255457315800,13.65348398603884934700,21.28060262651572381000,155.8620684280618300
"65000","新北市","65000020","三重區","65000020-022","同安里",102.97,2.35,20006.05,38.99127057323834086000,12.70611055993587724500,26.28516001330246361500,206.8702274284715500
"65000","新北市","65000020","三重區","65000020-023","同慶里",94.03,2.34,34791.90,41.52410572198747611000,13.68584757878238913000,27.83825814320508698000,203.4090897533574400
"65000","新北市","65000020","三重區","65000020-024","菜寮里",92.44,2.40,49792.59,44.51450186348392064100,16.20428750554584646600,28.31021435793807417500,174.7081705264273500
"65000","新北市","65000020","三重區","65000020-025","永春里",93.13,2.34,70631.27,42.26190473045989231400,16.51785713056707058700,25.74404759989282172600,155.8558551538024500
"65000","新北市","65000020","三重區","65000020-026","中正里",95.34,2.36,64076.77,44.66527191980620092100,12.23849371104760072100,32.42677820875860020000,264.9572626926729700
"65000","新北市","65000020","三重區","65000020-027","吉利里",95.98,2.17,39525.19,38.99803532514927767700,9.23379173945600025600,29.76424358569327742100,322.3404221027614700
"65000","新北市","65000020","三重區","65000020-028","大同里",93.45,2.13,54690.82,37.35670934770282579400,9.44032366187436030900,27.91638568582846548500,295.7142836020408300
"65000","新北市","65000020","三重區","65000020-029","中民里",103.85,2.42,60536.09,40.11494248262650289400,10.34482757431629014400,29.77011490831021274900,287.7777745802469500
"65000","新北市","65000020","三重區","65000020-030","平和里",100.51,2.20,52271.19,40.71428567793367350200,10.62499999051339286600,30.08928568742028063600,283.1932749311489500
"65000","新北市","65000020","三重區","65000020-031","大安里",100.00,2.41,47465.90,35.44715444272589069700,10.40650405658007800300,25.04065038614581269400,240.6249981201172000
"65000","新北市","65000020","三重區","65000020-032","仁德里",94.95,2.16,37196.36,45.99092280938659394100,10.36308622514138712200,35.62783658424520682000,343.7956179284991400
"65000","新北市","65000020","三重區","65000020-033","忠孝里",90.44,2.39,64230.52,45.62798088582831408100,15.02384736484590829500,30.60413352098240578600,203.7037026259063400
"65000","新北市","65000020","三重區","65000020-034","仁義里",98.90,2.34,28900.94,35.21126757257157974400,13.23943660728691398400,21.97183096528466576000,165.9574456315074800
"65000","新北市","65000020","三重區","65000020-035","光榮里",98.16,2.04,40949.22,39.20398006049355217900,9.85074625885497884700,29.35323380163857333200,297.9797949699010600
"65000","新北市","65000020","三重區","65000020-036","光輝里",98.79,2.34,18143.27,44.37927659395965142300,13.09872921495725394400,31.28054737900239747900,238.8059683671196400
"65000","新北市","65000020","三重區","65000020-037","福星里",91.40,1.93,55847.72,36.30057799271609480600,9.36416183888536203600,26.93641615383073277000,287.6543174363664500
"65000","新北市","65000020","三重區","65000020-038","福利里",83.72,2.16,46926.53,32.42774564599552274800,12.19653178485749607800,20.23121386113802667000,165.8767764650389700
"65000","新北市","65000020","三重區","65000020-039","清和里",88.01,2.07,63057.67,32.34527686242824857900,9.08794787977591274300,23.25732898265233583600,255.9139775773692600
"65000","新北市","65000020","三重區","65000020-040","永興里",85.30,1.95,46833.22,41.23048664717127029600,13.31496784819562181100,27.91551879897564848600,209.6551709678953700
"65000","新北市","65000020","三重區","65000020-041","中山里",98.47,2.25,18078.04,42.52092047985307506300,13.38912133190945537000,29.13179914794361969200,217.5781241500854500
"65000","新北市","65000020","三重區","65000020-042","大園里",97.69,2.40,64767.28,45.09501795321262560200,18.33590137733132954400,26.75911657588129605800,145.9383749413490900
"65000","新北市","65000020","三重區","65000020-043","國隆里",95.07,2.35,46450.62,37.74662511020424449100,12.20145378390371039300,25.54517132630053409800,209.3617012367587200
"65000","新北市","65000020","三重區","65000020-044","重陽里",95.72,2.48,30164.16,40.49422078896204831000,13.43164606877973452800,27.06257472018231378200,201.4836789273481300
"65000","新北市","65000020","三重區","65000020-045","民生里",97.82,2.41,55605.44,41.59636598260987476200,14.04931861971144756000,27.54704736289842720200,196.0739025494829000
"65000","新北市","65000020","三重區","65000020-046","重新里",92.72,2.23,45091.71,47.65166335846216892500,12.23091975319870865600,35.42074360526346026900,289.5999976832000200
"65000","新北市","65000020","三重區","65000020-047","正德里",100.36,2.19,36765.21,50.47361292222785802100,13.53179971105304504600,36.94181321117481297500,272.9999972700000300
"65000","新北市","65000020","三重區","65000020-048","正義里",101.91,2.36,28681.89,47.14052283730349441400,15.52287580431137597700,31.61764703299211843700,203.6842094542936300
"65000","新北市","65000020","三重區","65000020-049","正安里",92.33,2.30,55828.34,43.35560501606859315800,12.69487749614337231200,30.66072751992522084600,241.5204664238569200
"65000","新北市","65000020","三重區","65000020-050","自強里",91.94,2.37,52044.48,45.36082470629593599800,13.08485328066228923000,32.27597142563364676800,246.6666651717171800
"65000","新北市","65000020","三重區","65000020-051","文化里",100.55,2.34,32315.75,48.44804315219430286600,12.28070174609939153400,36.16734140609491133200,294.5054928873324600
"65000","新北市","65000020","三重區","65000020-052","中央里",92.96,2.14,47603.15,46.24903322022503231200,13.99845319876376396100,32.25058002146126835200,230.3867390586368000
"65000","新北市","65000020","三重區","65000020-053","雙園里",92.99,2.29,34080.81,41.17647052612900373100,13.57466061300956167000,27.60180991311944206200,203.3333310740741000
"65000","新北市","65000020","三重區","65000020-054","錦通里",92.74,2.19,46688.33,52.93478255115784505300,10.10869564118620039000,42.82608690997164466300,423.6559094230547400
"65000","新北市","65000020","三重區","65000020-055","錦安里",91.35,2.34,56149.91,45.86645465352428088000,10.49284577862253912700,35.37360887490174175300,337.1212095672635600
"65000","新北市","65000020","三重區","65000020-056","長安里",97.28,2.37,47660.54,43.35378320153116346200,12.47443761930849514700,30.87934558222266831500,247.5409822538744100
"65000","新北市","65000020","三重區","65000020-057","光華里",88.60,1.98,56651.48,35.49488052588459583300,9.32878270231582326400,26.16609782356877256900,280.4878031677573000
"65000","新北市","65000020","三重區","65000020-058","長生里",97.10,2.27,54205.20,37.85046723076251210200,9.96884733649712252900,27.88161989426538957300,279.6874956298828800
"65000","新北市","65000020","三重區","65000020-059","開元里",101.07,2.06,35104.51,38.05237312761671593500,9.81996725873979766100,28.23240586887691827400,287.4999976041666900
"65000","新北市","65000020","三重區","65000020-060","大德里",90.05,2.23,35913.11,40.45534143527961219700,8.40630471382433500200,32.04903672145527719500,381.2499920572918300
"65000","新北市","65000020","三重區","65000020-061","長元里",102.98,2.33,61052.80,38.56578202226663917400,10.72840202669203725200,27.83737999557460192200,259.4736828448753500
"65000","新北市","65000020","三重區","65000020-062","長江里",96.64,2.28,43636.83,37.57785464527484107600,9.55017300377150657200,28.02768164150333450400,293.4782587429111700
"65000","新北市","65000020","三重區","65000020-063","長泰里",97.94,2.32,69720.55,44.98360652787960227700,11.54098359898951895100,33.44262292889008332500,289.7727256262913300
"65000","新北市","65000020","三重區","65000020-064","長福里",86.83,2.35,47297.25,35.65891469796820439500,10.59431523635287232000,25.06459946161533207400,236.5853639302002900
"65000","新北市","65000020","三重區","65000020-065","介壽里",98.64,2.28,34322.35,47.42138358814920303400,14.21383646010838181100,33.20754712804082122300,233.6283165165635700
"65000","新北市","65000020","三重區","65000020-066","萬壽里",97.55,2.44,72706.41,38.25549447922012741800,10.43956043239041179100,27.81593404682971562700,266.4473666681094300
"65000","新北市","65000020","三重區","65000020-067","錦江里",100.78,2.45,111454.03,37.51486323572243565100,10.58263970833374571400,26.93222352738868993600,254.4943805927282000
"65000","新北市","65000020","三重區","65000020-068","龍濱里",94.84,2.51,48512.97,36.25922886125544345300,12.79737489220780357200,23.46185396904763988100,183.3333327457265000
"65000","新北市","65000020","三重區","65000020-069","龍門里",98.36,2.40,49048.29,37.20765411962604243800,12.89865342813702804500,24.30900069148901439300,188.4615374260355100
"65000","新北市","65000020","三重區","65000020-070","秀江里",96.88,2.48,55370.56,38.98678409803217610300,13.10572685781307614800,25.88105724021909995600,197.4789899371513500
"65000","新北市","65000020","三重區","65000020-071","奕壽里",88.74,2.20,15046.24,44.67005072362939871100,14.04399321992893974600,30.62605750370045896500,218.0722878429380300
"65000","新北市","65000020","三重區","65000020-072","三安里",92.75,2.14,46894.23,43.33151875703237955500,11.64942840955393118700,31.68209034747844836800,271.9626155515765600
"65000","新北市","65000020","三重區","65000020-073","福安里",94.11,2.36,47201.19,37.54060323083962727100,11.09048723383272054100,26.45011599700690673000,238.4937228514907000
"65000","新北市","65000020","三重區","65000020-074","信安里",91.47,2.17,49206.88,37.02213277195027983100,13.01140173506948240400,24.01073103688079742700,184.5360815230098900
"65000","新北市","65000020","三重區","65000020-075","安慶里",88.75,2.25,78597.38,41.43454036111800810500,10.93314762469836516400,30.50139273641964294100,278.9808899427968800
"65000","新北市","65000020","三重區","65000020-076","幸福里",96.02,2.40,22600.11,39.69788518438130357000,12.90030211090625313900,26.79758307347505043100,207.7283367500507300
"65000","新北市","65000020","三重區","65000020-077","六合里",101.23,2.47,38592.70,39.73362928607708868400,12.65260820841560924600,27.08102107766147943900,214.0350870934646600
"65000","新北市","65000020","三重區","65000020-078","六福里",97.87,2.82,56135.70,44.06985203878975211300,21.34368177993119530000,22.72617025885855681300,106.4772726062758300
"65000","新北市","65000020","三重區","65000020-079","順德里",104.20,2.47,37280.47,40.76874603606254188000,11.97227472465515140200,28.79647131140739047800,240.5263145235457100
"65000","新北市","65000020","三重區","65000020-080","承德里",100.91,2.67,31292.45,39.84126980964978586500,10.87301586438649534600,28.96825394526329052000,266.4233557195375500
"65000","新北市","65000020","三重區","65000020-081","瑞德里",97.24,2.58,42585.37,41.44353897471272469500,13.79511058568387043900,27.64842838902885425600,200.4219400826078500
"65000","新北市","65000020","三重區","65000020-082","崇德里",100.36,2.48,37861.85,42.34397676257475444000,13.31640057571973854300,29.02757618685501589700,217.9836506321971400
"65000","新北市","65000020","三重區","65000020-083","厚德里",97.48,2.50,58282.72,42.48520708383226545000,16.88362918466129026200,25.60157789917097518800,151.6355136644030100
"65000","新北市","65000020","三重區","65000020-084","維德里",97.35,2.52,36215.76,43.89880950203432068400,16.41865078550662163400,27.48015871652769904900,167.3716007028048300
"65000","新北市","65000020","三重區","65000020-085","尚德里",90.52,2.49,31070.14,43.74412039334707413300,14.67544684163901841900,29.06867355170805571400,198.0769224420611500
"65000","新北市","65000020","三重區","65000020-086","培德里",93.46,2.66,23281.62,45.18828450164005914700,17.34499809153860856200,27.84328641010145058600,160.5263154374422900
"65000","新北市","65000020","三重區","65000020-087","永德里",96.53,2.57,37998.61,43.89602802456307592700,17.17289719124623329700,26.72313083331684263000,155.6122446333125100
"65000","新北市","65000020","三重區","65000020-088","永盛里",93.70,2.65,40132.02,48.15315313146254363400,19.00900900044639234200,29.14414413101615129200,153.3175351817120000
"65000","新北市","65000020","三重區","65000020-089","永福里",92.63,2.66,43965.77,42.60244809936071099000,19.26556678571964694400,23.33688131364106404600,121.1325965177726600
"65000","新北市","65000020","三重區","65000020-090","永清里",94.02,2.72,65817.88,43.79947228395792288000,18.28496041733906057600,25.51451186661886230400,139.5382393368856600
